dataset,mean_agreement,high_agreement_frac,improvement,base_mse,mean_gate
ETTm2,0.8601190447807312,0.8125,12.58080753465557,9.091155052185059,0.8132440447807312
ETTm2,0.5000000596046448,0.4583333333333333,-8.785933550233965,6.399381160736084,0.3839286267757416
ETTm2,0.848214328289032,0.9479166666666666,-2.969946319472141,3.746870756149292,0.8601190447807312
ETTm2,0.3660714626312256,0.20833333333333334,2.021560596654298,2.908663511276245,0.1897321492433548
ETTm2,0.6339285969734192,0.5416666666666666,-5.916654688572174,7.225069522857666,0.5364583134651184
ETTm2,0.5505952835083008,0.5729166666666666,-4.886207367627824,76.13034057617188,0.4747024476528168
ETTm2,0.761904776096344,0.9895833333333334,24.093041589945376,6.547634124755859,0.816220223903656
ETTm2,0.3005952537059784,0.041666666666666664,4.672031480495287,11.054583549499512,0.0662202313542366
ETTm2,0.3125,0.0625,12.162983855029605,7.617738246917725,0.0825892835855484
ETTm2,0.4107142388820648,0.3020833333333333,-0.8665667714097398,0.31434476375579834,0.2730654776096344
ETTm2,0.2708333432674408,0.0,-5.160011190807869,0.7553216814994812,0.0319940447807312
ETTm2,0.6398809552192688,0.5104166666666666,-8.738904453995437,1.5125269889831543,0.5029762387275696
ETTm2,0.419642835855484,0.1875,-7.489167635579537,4.6815667152404785,0.1897321492433548
ETTm2,0.598214328289032,0.6354166666666666,16.375682414056136,33.589820861816406,0.5223214626312256
ETTm2,0.5833333134651184,0.625,8.723122791065224,1.4988116025924683,0.5148809552192688
ETTm2,0.4255951941013336,0.3125,-0.3289021639301467,86.17285919189453,0.271577388048172
ETTm2,1.0,1.0,36.532225706557625,9.775460243225098,1.0
ETTm2,0.75,0.7916666666666666,18.048750559384654,4.33628511428833,0.7291666865348816
ETTm2,0.8035714030265808,0.78125,-54.366175031009355,8.971039772033691,0.7433035969734192
ETTm2,0.2976190149784088,0.0,5.510622645407828,16.698450088500977,0.0386904738843441
ETTm2,0.5952381491661072,0.6666666666666666,-16.929742619930266,1.1330381631851196,0.5580357313156128
ETTm2,0.4166666567325592,0.17708333333333334,3.4504295787039605,39.167236328125,0.1897321343421936
Weather,0.8630952835083008,0.8541666666666666,-9.429807563022935,15.677145957946777,0.828869104385376
Weather,0.6160714030265808,0.5729166666666666,8.790552960364,161.2858123779297,0.5491071343421936
Weather,0.9583333134651184,0.9479166666666666,27.223508970729693,127.13802337646484,0.9441964030265808
Weather,0.7291666865348816,0.75,10.218679869723234,48.02219772338867,0.6808035969734192
Weather,0.5386905074119568,0.53125,-0.6524828510585999,786.4011840820312,0.4449404776096344
Weather,0.5267857313156128,0.3854166666666667,-14.019729583110527,45.33144760131836,0.357142835855484
Weather,0.6755952835083008,0.65625,22.730280750383592,145.183837890625,0.5967262387275696
Weather,0.4702380895614624,0.375,24.064298394848844,13.150467872619629,0.324404776096344
Weather,0.5773809552192688,0.5,-24.84528060891599,22.315908432006836,0.4717261791229248
Weather,0.7827381491661072,0.875,-34.2065258260609,26.979238510131836,0.7909225821495056
Weather,0.5773809552192688,0.5,11.464481405772446,24.44971466064453,0.4464286267757416
Weather,0.660714328289032,0.625,7.863926133996409,16.937007904052734,0.5997024178504944
Weather,1.0,1.0,27.554027931404324,53.39410400390625,1.0
Weather,0.7410715222358704,0.8020833333333334,0.5183440302745015,118.1041488647461,0.7232141494750977
Weather,0.3005951941013336,0.14583333333333334,2.3650697658874225,48.57841110229492,0.1331845372915268
