dataset,recurrence,ret_imp,rand_imp,ret_advantage
ETTh1,0.5240498781204224,0.9629765821431306,-0.2899408851293624,1.252917467272493
ETTh1,0.7045088410377502,2.681273761518339,-7.774466173727558,10.455739935245898
ETTh1,0.7710534334182739,5.6538147310097395,1.9772823140750961,3.676532416934643
ETTh1,0.7507369518280029,11.198771326282584,0.9224437780509243,10.27632754823166
ETTh1,0.7609872817993164,1.8535532942879658,10.361392774919857,-8.50783948063189
ETTh1,0.7661377787590027,0.13375016331527997,13.099998451030334,-12.966248287715054
ETTh1,0.715354859828949,7.3441200230523185,26.791204131297548,-19.447084108245228
ETTh1,0.8340553045272827,5.264469461112421,21.372216902370837,-16.107747441258418
ETTh1,0.8544129133224487,13.264378244039765,2.6721980293833028,10.592180214656462
ETTh1,0.826008141040802,-9.496476869172035,-16.845623997405063,7.349147128233028
ETTh1,0.7836893796920776,1.0525211609839649,0.1581546949956009,0.894366465988364
ETTh1,0.7672716379165649,2.6403579762209133,23.81297593129186,-21.172617955070947
ETTh1,0.5864375829696655,1.6939813999524125,24.119956080841835,-22.42597468088942
ETTh1,0.39909827709198,-0.15557265438756793,-7.165387689298955,7.009815034911387
ETTh1,0.44591328501701355,0.03411636774404751,-0.09814955034454,0.1322659180885875
ETTh1,0.41608113050460815,2.700122190089007,8.02357852696824,-5.323456336879233
ETTh1,0.33594340085983276,-2.865372482365435,-14.163307622262987,11.297935139897552
ETTh1,0.4050194025039673,-0.5951490276125548,-6.612446104354694,6.017297076742139
ETTh1,0.6163297295570374,24.197305399606368,36.36060757911576,-12.16330217950939
ETTh1,0.6537829637527466,12.100217386100153,13.720311549248274,-1.6200941631481207
ETTh1,0.6777338981628418,-5.558347549840875,-14.778293305200608,9.219945755359731
ETTh1,0.7547546625137329,4.2150075494384955,15.02852647504708,-10.813518925608584
ETTh1,0.6922475099563599,17.676360855425045,14.136185067926773,3.5401757874982724
ETTh1,0.7243343591690063,-2.1405816062617418,9.25150546746192,-11.392087073723662
ETTh1,0.7666476964950562,-2.705325366574306,3.78300230272407,-6.488327669298376
ETTh1,0.7397939562797546,-1.616585082825204,15.661140789481696,-17.2777258723069
ETTh1,0.7781652212142944,-0.8578758338964407,-24.679768445311133,23.821892611414693
ETTh1,0.7222232222557068,20.387368958920142,-1.3213139087758146,21.708682867695956
ETTh1,0.7245873808860779,29.892440512694368,25.012883106636757,4.879557406057611
ETTh1,0.6346415877342224,-10.800220876398628,-78.94081353820467,68.14059266180604
ETTh1,0.7268505096435547,27.2903471649758,49.27273946915223,-21.98239230417643
